product,img_url,price,url_of_item,description
"Asus G750JM-T4040D 17.3"" FHD",http://static.emmi.rs/images/products/200/m4745368.jpg,145.490,http://emmi.rs/laptop-ra%C4%8Dunari-asus-g750jm-t4040d-173-fhd.11.html?productId=45242,"Oslobodite gejmera u sebi sa Asus G750 serijom laptop računara! Izgled i kvalitet izrade kućišta privlače pažnju gde god se pojavite, dok impresivne performanse pomažu da postignete više od svojih suparnika. Asus G750JM dolazi sa impresivnim,"
"Asus G750JS-T4049H 17.3""",http://static.emmi.rs/images/products/200/m4747008.jpg,184.990,http://emmi.rs/laptop-ra%C4%8Dunari-asus-g750js-t4049h-173.11.html?productId=45579,"Oslobodite gejmera u sebi sa Asus G750 serijom laptop računara! Izgled i kvalitet izrade kućišta privlače pažnju gde god se pojavite, dok impresivne performanse pomažu da postignete više od svojih suparnika. Asus G750JS dolazi sa impresivnim,"
Asus G750JS-T4048H Win8.1,http://static.emmi.rs/images/products/200/m4744545.jpg,182.000,http://emmi.rs/laptop-ra%C4%8Dunari-asus-g750js-t4048h-win81.11.html?productId=44669,"Oslobodite gejmera u sebi sa Asus G750 serijom laptop računara! Izgled i kvalitet izrade kućišta privlače pažnju gde god se pojavite, dok impresivne performanse pomažu da postignete više od svojih suparnika. Asus G750JS dolazi sa impresivnim,"
"Asus K550LAV-XX458D15.6""",http://static.emmi.rs/images/products/200/m4744430.jpg,46.550,http://emmi.rs/laptop-ra%C4%8Dunari-asus-k550lav-xx458d156.11.html?productId=45343,"Pouzdan i udoban za rad, nova K serija Asusovih laptopova dolazi sa jedinstvenim, elegantnim dizajnom i izuzetnom konfiguracijom. Procesor i3-4010U sa integrisanom Intel HD 4400 grafičkom kartom i 4GB radne memorije, će se postarati da vaše obaveze završite brzo i efikasno."
"Asus FonePad FE170CG-6C006A Red 7""",http://static.emmi.rs/images/products/200/m4747049.jpg,16.990,http://emmi.rs/tablet-pc-asus-fonepad-fe170cg-6c006a-red-7.11.html?productId=45596,
"Asus FonePad FE170CG-1B009A WH 7""",http://static.emmi.rs/images/products/200/m1191461.jpg,16.990,http://emmi.rs/tablet-pc-asus-fonepad-fe170cg-1b009a-wh-7.11.html?productId=44110,
"Asus FonePad FE170CG-1A015A BK 7""",http://static.emmi.rs/images/products/200/m1191462.jpg,16.990,http://emmi.rs/tablet-pc-asus-fonepad-fe170cg-1a015a-bk-7.11.html?productId=42538,
APU FM2+ AMD A10-7850K,http://static.emmi.rs/images/products/200/m1186211.jpg,18.680,http://emmi.rs/procesori-(cpu)-apu-fm2+-amd-a10-7850k.11.html?productId=39558,
"Asus F555LA-XO067D 15.6""",http://static.emmi.rs/images/products/200/m4748881.jpg,49.400,http://emmi.rs/laptop-ra%C4%8Dunari-asus-f555la-xo067d-156.11.html?productId=46311,
ASUS CM1855-NR002D AMD FX-6300 6-Core 3.5GHz (4.1G...,http://static.emmi.rs/images/products/200/m4712927.jpg,60.599,http://emmi.rs/brand-name-ra%C4%8Dunari-asus-cm1855-nr002d-amd-fx-6300-6-core-35ghz-(41g.11.html?productId=44187,"ASUS CM1855 je idealan za svakodnevni multimedijalni centar! CM1855 pokreće moćni šestojezgarni AMD FX-6300 procesor sprema i za najzahtevnije izazove. Zajedno sa 8GB RAM memorije i Radeon HD 8760 1GB idealan je za reprodukciju multimedijalnog sadržaja i igranje igara. ASUS CM1855 predstavlja pouzdano, sigurno i efikasno rešenje za sve tipove korisnika."
"Asus F555LN-XX007D (Brown) 15.6""",http://static.emmi.rs/images/products/200/m4749101.jpg,66.990,http://emmi.rs/laptop-ra%C4%8Dunari-asus-f555ln-xx007d-(brown)-156.11.html?productId=46409,
"Asus F555LN-XO042D 15.6""",http://static.emmi.rs/images/products/200/m4746433.jpg,59.490,http://emmi.rs/laptop-ra%C4%8Dunari-asus-f555ln-xo042d-156.11.html?productId=45337,"Dizajniran za svakodnevni rad i zabavu, namenjen onima koji znaju šta traže, ovaj laptop će redefinisati način na koji ste do sada posmatrali modernu tehnologiju i mobilne uređaje. Svojim sofisticiranim dizajnom F555LN-XO042D pruža eleganciju,"
"Asus F555LN-XX040D Brown 15.6""",http://static.emmi.rs/images/products/200/m4746999.jpg,52.360,http://emmi.rs/laptop-ra%C4%8Dunari-asus-f555ln-xx040d-brown-156.11.html?productId=45564,"Dizajniran za svakodnevni rad i zabavu, namenjen onima koji znaju šta traže, ovaj laptop će redefinisati način na koji ste do sada posmatrali modernu tehnologiju i mobilne uređaje. Svojim sofisticiranim dizajnom F555LN-XX040D pruža eleganciju,"
APU FM2+ AMD A10-7700K,http://static.emmi.rs/images/products/200/m1186212.jpg,17.999,http://emmi.rs/procesori-(cpu)-apu-fm2+-amd-a10-7700k.11.html?productId=39559,
"Asus F555LA-XX064D Brown 15.6""",http://static.emmi.rs/images/products/200/m4746125.jpg,44.610,http://emmi.rs/laptop-ra%C4%8Dunari-asus-f555la-xx064d-brown-156.11.html?productId=45281,"Dizajniran za svakodnevni rad ili zabavu, namenjen onima koji znaju šta traže, ovaj laptop će redefinisati način na koji ste do sada posmatrali modernu tehnologiju i mobilne uređaje. Svojim sofisticiranim dizajnom F555LA-XO064D pruža,"
"Asus FonePad FE170CG-6D006A BL 7""",http://static.emmi.rs/images/products/200/m4743588.jpg,16.990,http://emmi.rs/tablet-pc-asus-fonepad-fe170cg-6d006a-bl-7.11.html?productId=44321,
APU FM2 AMD A6-6420K,http://static.emmi.rs/images/products/200/m1188897.jpg,6.519,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a6-6420k.11.html?productId=40656,
APU FM2 AMD A8-6600K,http://static.emmi.rs/images/products/200/m1173415.jpg,10.049,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a8-6600k.11.html?productId=34592,
APU FM2 AMD A6-5400K,http://static.emmi.rs/images/products/200/m1159457.jpg,5.399,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a6-5400k.11.html?productId=27578,
APU FM2 AMD A4-6320,http://static.emmi.rs/images/products/200/m1193132.jpg,4.770,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a4-6320.11.html?productId=42257,
APU FM2 AMD A4-5300,http://static.emmi.rs/images/products/200/m1157680.jpg,3.999,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a4-5300.11.html?productId=27306,
APU FM2 AMD A4-4020,http://static.emmi.rs/images/products/200/m1188601.jpg,3.449,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a4-4020.11.html?productId=40529,
APU FM2 AMD A10-6800K,http://static.emmi.rs/images/products/200/m1173419.jpg,13.899,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a10-6800k.11.html?productId=34584,"Pročitajte detaljan test A10-6800K procesora,"
APU FM2 AMD A10-6790K,http://static.emmi.rs/images/products/200/m1182777.jpg,13.749,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a10-6790k.11.html?productId=38090,
APU FM2 AMD A10-5800K,http://static.emmi.rs/images/products/200/m1157682.jpg,10.980,http://emmi.rs/procesori-(cpu)-apu-fm2-amd-a10-5800k.11.html?productId=27303,
APU AM1 AMD Sempron™ 2650,http://static.emmi.rs/images/products/200/m1189852.jpg,3.099,http://emmi.rs/procesori-(cpu)-apu-am1-amd-sempron%E2%84%A2-2650.11.html?productId=41259,
APU AM1 AMD Athlon™ 5150,http://static.emmi.rs/images/products/200/m1189853.jpg,3.899,http://emmi.rs/procesori-(cpu)-apu-am1-amd-athlon%E2%84%A2-5150.11.html?productId=41260,
Apple World Travel Adapter Kit,http://static.emmi.rs/images/products/200/m1153482.jpg,5.690,http://emmi.rs/apple-mobile-accessories-apple-world-travel-adapter-kit.11.html?productId=25731,
Apple Universal Dock,http://static.emmi.rs/images/products/200/m1153375.jpg,7.790,http://emmi.rs/ipod-accessories-apple-universal-dock.11.html?productId=25695,
Apple Remote mc377zm/a,http://static.emmi.rs/images/products/200/m1153538.jpg,2.890,http://emmi.rs/desktop-accessories-apple-remote-mc377zm-a.11.html?productId=32703,
Apple Rechargeable Battery - 17inch MacBook Pro,http://static.emmi.rs/images/products/200/m1153493.jpg,17.290,http://emmi.rs/apple-mobile-accessories-apple-rechargeable-battery---17inch-macbook-pro.11.html?productId=25719,
Apple Rechargeable Battery - 13-inch MacBook (Whit...,http://static.emmi.rs/images/products/200/m1153494.jpg,17.290,http://emmi.rs/apple-mobile-accessories-apple-rechargeable-battery---13-inch-macbook-(whit.11.html?productId=25732,
Apple Rechargeable Battery - 13-inch MacBook (Blac...,http://static.emmi.rs/images/products/200/m1153496.jpg,17.290,http://emmi.rs/apple-mobile-accessories-apple-rechargeable-battery---13-inch-macbook-(blac.11.html?productId=25739,
"Apple Rechargeable Battery - 13"" MacBook",http://static.emmi.rs/images/products/200/m1153487.jpg,17.290,http://emmi.rs/apple-mobile-accessories-apple-rechargeable-battery---13-macbook.11.html?productId=25736,
Apple MagSafe to MagSafe 2 Converter (md504zm/a),http://static.emmi.rs/images/products/200/m1160098.jpg,1.490,http://emmi.rs/apple-mobile-accessories-apple-magsafe-to-magsafe-2-converter-(md504zm-a).11.html?productId=27793,
Apple MagSafe Power Adapter 45W (MacBook Air 2010),http://static.emmi.rs/images/products/200/m1153480.jpg,11.590,http://emmi.rs/apple-mobile-accessories-apple-magsafe-power-adapter-45w-(macbook-air-2010).11.html?productId=25738,
Apple MagSafe 2 Power Adapter - 85W (MacBook Pro w...,http://static.emmi.rs/images/products/200/m1160094.jpg,11.390,http://emmi.rs/apple-mobile-accessories-apple-magsafe-2-power-adapter---85w-(macbook-pro-w.11.html?productId=27801,
Apple MagSafe 2 Power Adapter - 45W MacBook Air(md...,http://static.emmi.rs/images/products/200/m1160096.jpg,11.590,http://emmi.rs/apple-mobile-accessories-apple-magsafe-2-power-adapter---45w-macbook-air(md.11.html?productId=27792,
Apple iPod Universal Dock Adapter 3-pack 15,http://static.emmi.rs/images/products/200/m1153396.jpg,1.490,http://emmi.rs/ipod-accessories-apple-ipod-universal-dock-adapter-3-pack-15.11.html?productId=25697,
Apple iPod touch 64GB space gray me979bt/a,http://static.emmi.rs/images/products/200/m1181434.jpg,68.878,http://emmi.rs/ipod-touch-apple-ipod-touch-64gb-space-gray-me979bt-a.11.html?productId=37751,
Apple iPod touch 64GB (5th gen) - Yellow md715bt/a,http://static.emmi.rs/images/products/200/m1160110.jpg,61.990,http://emmi.rs/ipod-touch-apple-ipod-touch-64gb-(5th-gen)---yellow-md715bt-a.11.html?productId=27917,
Apple iPod touch 64GB (5th gen) - White md721bt/a,http://static.emmi.rs/images/products/200/m1160109.jpg,61.990,http://emmi.rs/ipod-touch-apple-ipod-touch-64gb-(5th-gen)---white-md721bt-a.11.html?productId=27921,
Apple iPod touch 64GB (5th gen) - Pink mc904bt/a,http://static.emmi.rs/images/products/200/m1160108.jpg,61.990,http://emmi.rs/ipod-touch-apple-ipod-touch-64gb-(5th-gen)---pink-mc904bt-a.11.html?productId=27927,"Apple iPod touch je mali uređaj koji  možete nositi sa Vama gde god da krenete, odličan je za slušanje muzike gledanja video snimaka i slika, a njegova kamera od 5 Mpix Vam omogućava da i sami uslikate fotografije. Po prvi put, iPod touch je,"
Apple iPod touch 64GB (5th gen) - Blue md718bt/a,http://static.emmi.rs/images/products/200/m1160107.jpg,61.990,http://emmi.rs/ipod-touch-apple-ipod-touch-64gb-(5th-gen)---blue-md718bt-a.11.html?productId=27924,
Apple iPod touch 32GB (5th gen) - Yellow md714bt/a,http://static.emmi.rs/images/products/200/m1160105.jpg,47.590,http://emmi.rs/ipod-touch-apple-ipod-touch-32gb-(5th-gen)---yellow-md714bt-a.11.html?productId=27894,"Zabava je ugrađena u svaki milimetar najtanjeg i najlakšeg iPod touch-a. Po prvi put, iPod touch je napravljena od iste vrste eloksiranog aluminijuma koji se koristi u MacBook liniji. Pri tom je izrađen, mašinskom obradom. Kućište je,"
Apple iPod touch 32GB (5th gen) - White md720bt/a,http://static.emmi.rs/images/products/200/m1160104.jpg,47.590,http://emmi.rs/ipod-touch-apple-ipod-touch-32gb-(5th-gen)---white-md720bt-a.11.html?productId=27909,
Apple iPod touch 32GB (5th gen) - Pink mc903bt/a,http://static.emmi.rs/images/products/200/m1160103.jpg,47.590,http://emmi.rs/ipod-touch-apple-ipod-touch-32gb-(5th-gen)---pink-mc903bt-a.11.html?productId=27892,
Apple iPod touch 32GB (5th gen) - Blue md717bt/a,http://static.emmi.rs/images/products/200/m1160101.jpg,47.590,http://emmi.rs/ipod-touch-apple-ipod-touch-32gb-(5th-gen)---blue-md717bt-a.11.html?productId=27898,
Apple iPod shuffle USB Cable,http://static.emmi.rs/images/products/200/m1153402.jpg,3.090,http://emmi.rs/ipod-accessories-apple-ipod-shuffle-usb-cable.11.html?productId=25688,
Apple iPod shuffle Dock,http://static.emmi.rs/images/products/200/m1153380.jpg,4.190,http://emmi.rs/ipod-accessories-apple-ipod-shuffle-dock.11.html?productId=25696,
Apple iPod shuffle 2Gb - Yellow md774bt/a,http://static.emmi.rs/images/products/200/m1160029.jpg,6.790,http://emmi.rs/ipod-shuffle-apple-ipod-shuffle-2gb---yellow-md774bt-a.11.html?productId=27929,"Predstavljamo novi i šareniji iPod shuffle sa praktičnom kopčom. Uz tastere za kontrolu reprodukcije lako ćete pronaći i odabrati savršenu pesmu. Pritisnete li VoiceOver moći ćete čuti naslov pesme i ime izvođača, naziv liste u kojoj se,"
Apple iPod shuffle 2GB - Silver md778bt/a,http://static.emmi.rs/images/products/200/m1160023.jpg,6.790,http://emmi.rs/ipod-shuffle-apple-ipod-shuffle-2gb---silver-md778bt-a.11.html?productId=27920,"Predstavljamo novi i šareniji iPod shuffle sa praktičnom kopčom. Uz tastere za kontrolu reprodukcije lako ćete pronaći i odabrati savršenu pesmu. Pritisnete li VoiceOver moći ćete čuti naslov pesme i ime izvođača, naziv liste u kojoj se,"
Apple iPod shuffle 2GB - Purple md777bt/a,http://static.emmi.rs/images/products/200/m1160021.jpg,6.790,http://emmi.rs/ipod-shuffle-apple-ipod-shuffle-2gb---purple-md777bt-a.11.html?productId=27919,"Predstavljamo novi i šareniji iPod shuffle sa praktičnom kopčom. Uz tastere za kontrolu reprodukcije lako ćete pronaći i odabrati savršenu pesmu. Pritisnete li VoiceOver moći ćete čuti naslov pesme i ime izvođača, naziv liste u kojoj se,"
Apple iPod shuffle 2GB - Pink md773bt/a,http://static.emmi.rs/images/products/200/m1160018.jpg,6.790,http://emmi.rs/ipod-shuffle-apple-ipod-shuffle-2gb---pink-md773bt-a.11.html?productId=27923,"Predstavljamo novi i šareniji iPod shuffle sa praktičnom kopčom. Uz tastere za kontrolu reprodukcije lako ćete pronaći i odabrati savršenu pesmu. Pritisnete li VoiceOver moći ćete čuti naslov pesme i ime izvođača, naziv liste u kojoj se,"
Apple iPod shuffle 2GB - Green md776bt/a,http://static.emmi.rs/images/products/200/m1160016.jpg,6.790,http://emmi.rs/ipod-shuffle-apple-ipod-shuffle-2gb---green-md776bt-a.11.html?productId=27918,"Predstavljamo novi i šareniji iPod shuffle sa praktičnom kopčom. Uz tastere za kontrolu reprodukcije lako ćete pronaći i odabrati savršenu pesmu. Pritisnete li VoiceOver moći ćete čuti naslov pesme i ime izvođača, naziv liste u kojoj se,"
Apple iPod shuffle 2GB - Blue md775bt/a,http://static.emmi.rs/images/products/200/m1160008.jpg,6.790,http://emmi.rs/ipod-shuffle-apple-ipod-shuffle-2gb---blue-md775bt-a.11.html?productId=27915,"Predstavljamo novi i šareniji iPod shuffle sa praktičnom kopčom. Uz tastere za kontrolu reprodukcije lako ćete pronaći i odabrati savršenu pesmu. Pritisnete li VoiceOver moći ćete čuti naslov pesme i ime izvođača, naziv liste u kojoj se,"
Apple iPod nano 16GB - Yellow md476qb/a,http://static.emmi.rs/images/products/200/m1160059.jpg,24.990,http://emmi.rs/ipod-nano-apple-ipod-nano-16gb---yellow-md476qb-a.11.html?productId=27891,"Slušajte muziku bilo gde i bilo kad. Potreban je samo jedan dodir touchscreen-a da sviraju Vaše omiljene pesme ili čitavi albumi ili je sve numere od jednog izvođača. Možete čak i da pregledate po žanrovima i kompozitorima. Apple iPod nano,"
Apple iPod nano 16GB - Silver md480qb/a,http://static.emmi.rs/images/products/200/m1160054.jpg,24.390,http://emmi.rs/ipod-nano-apple-ipod-nano-16gb---silver-md480qb-a.11.html?productId=27902,"Slušajte muziku bilo gde i bilo kad. Potreban je samo jedan dodir touchscreen-a da sviraju Vaše omiljene pesme ili čitavi albumi ili je sve numere od jednog izvođača. Možete čak i da pregledate po žanrovima i kompozitorima. Apple iPod nano,"
Apple iPod nano 16GB - Purple md479qb/a,http://static.emmi.rs/images/products/200/m1160053.jpg,24.990,http://emmi.rs/ipod-nano-apple-ipod-nano-16gb---purple-md479qb-a.11.html?productId=27888,"Slušajte muziku bilo gde i bilo kad. Potreban je samo jedan dodir touchscreen-a da sviraju Vaše omiljene pesme ili čitavi albumi ili je sve numere od jednog izvođača. Možete čak i da pregledate po žanrovima i kompozitorima. Apple iPod nano,"
Apple iPod nano 16GB - Pink md475qb/a,http://static.emmi.rs/images/products/200/m1160051.jpg,24.990,http://emmi.rs/ipod-nano-apple-ipod-nano-16gb---pink-md475qb-a.11.html?productId=27913,
Apple iPod nano 16Gb - Blue md477qb/a,http://static.emmi.rs/images/products/200/m1160032.jpg,24.990,http://emmi.rs/ipod-nano-apple-ipod-nano-16gb---blue-md477qb-a.11.html?productId=27912,"Slušajte muziku bilo gde i bilo kad. Potreban je samo jedan dodir touchscreen-a da sviraju Vaše omiljene pesme ili čitavi albumi ili je sve numere od jednog izvođača. Možete čak i da pregledate po žanrovima i kompozitorima. Apple iPod nano,"
Apple iPod classic 160GB - Silver mc293qb/a,http://static.emmi.rs/images/products/200/m1147122.jpg,39.890,http://emmi.rs/ipod-classic-apple-ipod-classic-160gb---silver-mc293qb-a.11.html?productId=22659,
Apple iPad Smart Cover - Polyurethane - Pink,http://static.emmi.rs/images/products/200/m1153426.jpg,5.690,http://emmi.rs/ipad-accessories-apple-ipad-smart-cover---polyurethane---pink.11.html?productId=25674,
Apple iPad Smart Cover - Polyurethane - Dark Gray,http://static.emmi.rs/images/products/200/m1153422.jpg,5.690,http://emmi.rs/ipad-accessories-apple-ipad-smart-cover---polyurethane---dark-gray.11.html?productId=25708,
Apple iPad mini with Retina display Wi-Fi 32GB - S...,http://static.emmi.rs/images/products/200/m1183768.jpg,45.490,http://emmi.rs/ipad-wi-fi-+-3g-apple-ipad-mini-with-retina-display-wi-fi-32gb---s.11.html?productId=38630,"Kada se kaže ""tablet"", misli se na iPad, a tako je sa razlogom. Na vrhu sveta stoji kao i od početka tablet ere, Apple sa svojom ipad serijom. Najnoviji primerak donosi na svet prvi 64-bitni procesor koji prati do kraja ispeglani iOS 7. Kućište,"
Apple iPad mini with Retina display Wi-Fi 32GB - S...,http://static.emmi.rs/images/products/200/m1183769.jpg,45.490,http://emmi.rs/ipad-wi-fi-+-3g-apple-ipad-mini-with-retina-display-wi-fi-32gb---s.11.html?productId=38631,"Kada se kaže ""tablet"", misli se na iPad, a tako je sa razlogom. Na vrhu sveta stoji kao i od početka tablet ere, Apple sa svojom ipad serijom. Najnoviji primerak donosi na svet prvi 64-bitni procesor koji prati do kraja ispeglani iOS 7. Kućište,"
Apple iPad mini with Retina display Wi-Fi 16GB - S...,http://static.emmi.rs/images/products/200/m1183766.jpg,39.290,http://emmi.rs/ipad-wi-fi-+-3g-apple-ipad-mini-with-retina-display-wi-fi-16gb---s.11.html?productId=38628,"Kada se kaže ""tablet"", misli se na iPad. Napredna arhitektura, veliki ekran ogromne rezolucije, velika kolčina memorije i snažna baterija ga izdvajaju konkurencije. Ko jednom samo proba iPad, uvek mu se vraća. Način pristupa je takav da,"
